"x1","y1","z1","x2","y2","z2","l","r1","r2","p","dl","dr","Q1","Q2","p1","p2","Q1p","Q2p","A1p","A2p"
-0.739238,0.447067,3.60439,-0.891136,0.490269,3.53894,0.170949,0.102346,0.102346,513,515,-10,0,0,-18.1404,-18.1404,0,0,0,0
-0.891136,0.490269,3.53894,-1.04303,0.533472,3.47349,0.170949,0.102338,0.102338,514,516,-10,0,0,-18.1389,-18.1389,0,0,0,0
-1.04303,0.533472,3.47349,-1.12405,0.556513,3.43858,0.0911726,0.102157,0.102157,515,517,-10,0,0,-18.1069,-18.1069,0,0,0,0
-1.12405,0.556513,3.43858,-1.22126,0.584163,3.39669,0.109407,0.102127,0.102127,516,518,-10,0,0,-18.1015,-18.1015,0,0,0,0
-1.22126,0.584163,3.39669,-1.4481,0.648678,3.29895,0.255283,0.10212,0.10212,517,519,520,0,0,-18.1003,-18.1003,0,0,0,0
-1.4481,0.648678,3.29895,-1.66574,0.802029,3.27943,0.266954,0.0682672,0.0682672,518,521,-10,0,0,-12.1,-12.1,0,0,0,0
-1.4481,0.648678,3.29895,-1.49268,0.614938,3.24253,0.0794306,0.0907274,0.0907274,518,575,-10,0,0,-16.081,-16.081,0,0,0,0
-1.66574,0.802029,3.27943,-1.97043,1.01672,3.2521,0.373735,0.0674392,0.0674392,519,522,-10,0,0,-11.9533,-11.9533,0,0,0,0
-1.97043,1.01672,3.2521,-2.17356,1.15985,3.23388,0.249157,0.0674259,0.0674259,521,523,-10,0,0,-11.9509,-11.9509,0,0,0,0
-2.17356,1.15985,3.23388,-2.28238,1.23652,3.22412,0.133477,0.0667005,0.0667005,522,524,-10,0,0,-11.8224,-11.8224,0,0,0,0
-2.28238,1.23652,3.22412,-2.3912,1.3132,3.21436,0.133477,0.0663284,0.0663284,523,525,-10,0,0,-11.7564,-11.7564,0,0,0,0
-2.3912,1.3132,3.21436,-2.59433,1.45633,3.19614,0.249157,0.0660505,0.0660505,524,526,-10,0,0,-11.7071,-11.7071,0,0,0,0
-2.59433,1.45633,3.19614,-2.71621,1.5422,3.1852,0.149494,0.0659692,0.0659692,525,527,-10,0,0,-11.6927,-11.6927,0,0,0,0
-2.71621,1.5422,3.1852,-2.89902,1.67102,3.1688,0.224241,0.0659511,0.0659511,526,528,529,0,0,-11.6895,-11.6895,0,0,0,0
-2.89902,1.67102,3.1688,-2.94254,1.76764,3.11449,0.119077,0.060658,0.060658,527,530,-10,0,0,-10.7514,-10.7514,0,0,0,0
-2.89902,1.67102,3.1688,-3.15795,1.67271,3.18986,0.259787,0.0399317,0.0399317,527,567,-10,0,0,-7.07771,-7.07771,0,0,0,0
-2.94254,1.76764,3.11449,-2.94738,1.77837,3.10845,0.0132307,0.0606078,0.0606078,528,531,532,0,0,-10.7425,-10.7425,0,0,0,0
-2.94738,1.77837,3.10845,-3.10212,2.1219,2.91533,0.423383,0.0583245,0.0583245,530,533,-10,0,0,-10.3377,-10.3377,0,0,0,0
-2.94738,1.77837,3.10845,-2.92789,2.01098,3.35096,0.336599,0.0289351,0.0289351,530,566,-10,0,0,-5.12861,-5.12861,0,0,0,0
-3.10212,2.1219,2.91533,-3.13307,2.19061,2.87671,0.0846767,0.058274,0.058274,531,534,-10,0,0,-10.3288,-10.3288,0,0,0,0
-3.13307,2.19061,2.87671,-3.1408,2.20778,2.86705,0.0211692,0.0581695,0.0581695,533,535,-10,0,0,-10.3103,-10.3103,0,0,0,0
-3.1408,2.20778,2.86705,-3.27419,2.49919,2.69883,0.36195,0.0579359,0.0579359,534,536,-10,0,0,-10.2689,-10.2689,0,0,0,0
-3.27419,2.49919,2.69883,-3.2942,2.5429,2.6736,0.0542925,0.0558162,0.0558162,535,537,-10,0,0,-9.89316,-9.89316,0,0,0,0
-3.2942,2.5429,2.6736,-3.42384,2.82615,2.51008,0.351816,0.0557659,0.0557659,536,538,-10,0,0,-9.88425,-9.88425,0,0,0,0
-3.42384,2.82615,2.51008,-3.43825,2.85762,2.49192,0.0390906,0.0557373,0.0557373,537,539,-10,0,0,-9.87918,-9.87918,0,0,0,0
-3.43825,2.85762,2.49192,-3.47426,2.9363,2.4465,0.0977266,0.055506,0.055506,538,540,-10,0,0,-9.83818,-9.83818,0,0,0,0
-3.47426,2.9363,2.4465,-3.50348,3.01293,2.41442,0.0880595,0.0544266,0.0544266,539,541,542,0,0,-9.64686,-9.64686,0,0,0,0
-3.50348,3.01293,2.41442,-3.8105,3.23752,2.23729,0.419618,0.0442352,0.0442352,540,543,-10,0,0,-7.84049,-7.84049,0,0,0,0
-3.50348,3.01293,2.41442,-3.40662,3.32958,2.45548,0.333663,0.0421093,0.0421093,540,557,-10,0,0,-7.46368,-7.46368,0,0,0,0
-3.8105,3.23752,2.23729,-3.82245,3.25122,2.22402,0.022507,0.0437757,0.0437757,541,544,-10,0,0,-7.75904,-7.75904,0,0,0,0
-3.82245,3.25122,2.22402,-3.93,3.37456,2.10464,0.202563,0.0437392,0.0437392,543,545,-10,0,0,-7.75257,-7.75257,0,0,0,0
-3.93,3.37456,2.10464,-3.93242,3.43544,1.97663,0.141766,0.0421329,0.0421329,544,546,-10,0,0,-7.46786,-7.46786,0,0,0,0
-3.93242,3.43544,1.97663,-3.93346,3.46153,1.92178,0.0607567,0.0420898,0.0420898,545,547,-10,0,0,-7.46022,-7.46022,0,0,0,0
-3.93346,3.46153,1.92178,-3.93588,3.52241,1.79377,0.141766,0.0420317,0.0420317,546,548,-10,0,0,-7.44992,-7.44992,0,0,0,0
-3.93588,3.52241,1.79377,-3.9383,3.58329,1.66577,0.141766,0.0419487,0.0419487,547,549,-10,0,0,-7.43521,-7.43521,0,0,0,0
-3.9383,3.58329,1.66577,-3.94153,3.66447,1.49509,0.189021,0.0419019,0.0419019,548,550,-10,0,0,-7.42692,-7.42692,0,0,0,0
-3.94153,3.66447,1.49509,-3.99799,3.70452,1.29647,0.21034,0.039779,0.039779,549,551,-10,0,0,-7.05064,-7.05064,0,0,0,0
-3.99799,3.70452,1.29647,-4.02218,3.72168,1.21134,0.0901457,0.0397058,0.0397058,550,552,-10,0,0,-7.03767,-7.03767,0,0,0,0
-4.02218,3.72168,1.21134,-4.05757,3.75216,1.10884,0.112649,0.038169,0.038169,551,553,-10,0,0,-6.76528,-6.76528,0,0,0,0
-4.05757,3.75216,1.10884,-4.07173,3.76436,1.06783,0.0450594,0.0373376,0.0373376,552,554,-10,0,0,-6.61792,-6.61792,0,0,0,0
-4.07173,3.76436,1.06783,-4.16759,3.82855,0.824754,0.269065,0.0372191,0.0372191,553,555,-10,0,0,-6.59691,-6.59691,0,0,0,0
-4.16759,3.82855,0.824754,-4.19155,3.84459,0.763984,0.0672661,0.0371341,0.0371341,554,556,-10,0,0,-6.58185,-6.58185,0,0,0,0
-4.19155,3.84459,0.763984,-4.19915,3.8741,0.698808,0.0719472,0.0367539,0.0367539,555,-10,-10,0,0,-6.51446,-6.51446,0,0,0,0
-3.40662,3.32958,2.45548,-3.3824,3.40874,2.46574,0.0834157,0.0420603,0.0420603,542,558,559,0,0,-7.45499,-7.45499,0,0,0,0
-3.3824,3.40874,2.46574,-3.29816,3.49409,2.39885,0.13732,0.0306228,0.0306228,557,560,-10,0,0,-5.42775,-5.42775,0,0,0,0
-3.3824,3.40874,2.46574,-3.42396,3.53345,2.61515,0.199,0.0357499,0.0357499,557,561,-10,0,0,-6.3365,-6.3365,0,0,0,0
-3.29816,3.49409,2.39885,-3.10161,3.69326,2.24276,0.320412,0.0305305,0.0305305,558,-10,-10,0,0,-5.41139,-5.41139,0,0,0,0
-3.42396,3.53345,2.61515,-3.45167,3.61658,2.71475,0.132667,0.035613,0.035613,559,562,-10,0,0,-6.31224,-6.31224,0,0,0,0
-3.45167,3.61658,2.71475,-3.46899,3.66855,2.777,0.0829167,0.0355022,0.0355022,561,563,-10,0,0,-6.2926,-6.2926,0,0,0,0
-3.46899,3.66855,2.777,-3.48494,3.71475,2.8686,0.103826,0.0336117,0.0336117,562,564,-10,0,0,-5.95752,-5.95752,0,0,0,0
-3.48494,3.71475,2.8686,-3.49131,3.73323,2.90524,0.0415303,0.0325645,0.0325645,563,565,-10,0,0,-5.77191,-5.77191,0,0,0,0
-3.49131,3.73323,2.90524,-3.54873,3.89957,3.235,0.373772,0.0324939,0.0324939,564,-10,-10,0,0,-5.75939,-5.75939,0,0,0,0
-2.92789,2.01098,3.35096,-2.9084,2.2436,3.59347,0.336599,0.0288398,0.0288398,532,-10,-10,0,0,-5.11172,-5.11172,0,0,0,0
-3.15795,1.67271,3.18986,-3.39098,1.67424,3.20881,0.233808,0.0398134,0.0398134,529,568,-10,0,0,-7.05674,-7.05674,0,0,0,0
-3.39098,1.67424,3.20881,-3.54634,1.67525,3.22145,0.155872,0.0397019,0.0397019,567,569,570,0,0,-7.03698,-7.03698,0,0,0,0
-3.54634,1.67525,3.22145,-3.65715,1.5857,3.21713,0.142541,0.0299402,0.0299402,568,-10,-10,0,0,-5.30676,-5.30676,0,0,0,0
-3.54634,1.67525,3.22145,-3.6542,1.76487,3.25376,0.143913,0.0329399,0.0329399,568,571,-10,0,0,-5.83845,-5.83845,0,0,0,0
-3.6542,1.76487,3.25376,-3.79775,1.94077,3.41618,0.279148,0.032698,0.032698,570,572,-10,0,0,-5.79557,-5.79557,0,0,0,0
-3.79775,1.94077,3.41618,-3.85517,2.01113,3.48114,0.111659,0.0320397,0.0320397,571,573,-10,0,0,-5.67889,-5.67889,0,0,0,0
-3.85517,2.01113,3.48114,-3.88101,2.04279,3.51038,0.0502466,0.0319266,0.0319266,572,574,-10,0,0,-5.65884,-5.65884,0,0,0,0
-3.88101,2.04279,3.51038,-3.9413,2.11666,3.57859,0.117242,0.0317723,0.0317723,573,-10,-10,0,0,-5.63149,-5.63149,0,0,0,0
-1.49268,0.614938,3.24253,-1.55954,0.564327,3.1579,0.119146,0.0907193,0.0907193,520,576,-10,0,0,-16.0796,-16.0796,0,0,0,0
-1.55954,0.564327,3.1579,-1.67099,0.479975,3.01684,0.198576,0.0907093,0.0907093,575,577,-10,0,0,-16.0778,-16.0778,0,0,0,0
-1.67099,0.479975,3.01684,-1.69575,0.46123,2.98549,0.0441281,0.0906986,0.0906986,576,578,-10,0,0,-16.0759,-16.0759,0,0,0,0
-1.69575,0.46123,2.98549,-1.82577,0.36282,2.82093,0.231673,0.0906228,0.0906228,577,579,-10,0,0,-16.0625,-16.0625,0,0,0,0
-1.82577,0.36282,2.82093,-1.85364,0.341732,2.78566,0.0496441,0.0905403,0.0905403,578,580,-10,0,0,-16.0479,-16.0479,0,0,0,0
-1.85364,0.341732,2.78566,-1.8815,0.320644,2.7504,0.0496441,0.090531,0.090531,579,581,-10,0,0,-16.0462,-16.0462,0,0,0,0
-1.8815,0.320644,2.7504,-2.06724,0.180058,2.5153,0.330961,0.0903496,0.0903496,580,582,-10,0,0,-16.014,-16.014,0,0,0,0
-2.06724,0.180058,2.5153,-2.13603,0.127989,2.42823,0.122578,0.0902572,0.0902572,581,583,584,0,0,-15.9977,-15.9977,0,0,0,0
-2.13603,0.127989,2.42823,-2.28345,0.0164122,2.24164,0.262667,0.0886643,0.0886643,582,585,-10,0,0,-15.7153,-15.7153,0,0,0,0
-2.13603,0.127989,2.42823,-2.38866,0.073248,2.53771,0.28072,0.033692,0.033692,582,711,-10,0,0,-5.97175,-5.97175,0,0,0,0
-2.28345,0.0164122,2.24164,-2.43086,-0.0951641,2.05506,0.262667,0.0886257,0.0886257,583,586,-10,0,0,-15.7085,-15.7085,0,0,0,0
-2.43086,-0.0951641,2.05506,-2.63499,-0.246294,1.80118,0.359113,0.0883033,0.0883033,585,587,-10,0,0,-15.6514,-15.6514,0,0,0,0
-2.63499,-0.246294,1.80118,-2.65767,-0.263086,1.77297,0.0399015,0.0882316,0.0882316,586,588,-10,0,0,-15.6386,-15.6386,0,0,0,0
-2.65767,-0.263086,1.77297,-2.77107,-0.347047,1.63193,0.199507,0.0879933,0.0879933,587,589,-10,0,0,-15.5964,-15.5964,0,0,0,0
-2.77107,-0.347047,1.63193,-2.82778,-0.389028,1.56141,0.0997536,0.0879215,0.0879215,588,590,-10,0,0,-15.5837,-15.5837,0,0,0,0
-2.82778,-0.389028,1.56141,-2.88448,-0.431008,1.49089,0.0997536,0.0879124,0.0879124,589,591,-10,0,0,-15.5821,-15.5821,0,0,0,0
-2.88448,-0.431008,1.49089,-2.90262,-0.444442,1.46832,0.0319212,0.0869448,0.0869448,590,592,-10,0,0,-15.4106,-15.4106,0,0,0,0
-2.90262,-0.444442,1.46832,-2.92984,-0.464593,1.43447,0.0478817,0.0869346,0.0869346,591,593,-10,0,0,-15.4088,-15.4088,0,0,0,0
-2.92984,-0.464593,1.43447,-2.94209,-0.473661,1.41924,0.0215468,0.086849,0.086849,592,594,-10,0,0,-15.3936,-15.3936,0,0,0,0
-2.94209,-0.473661,1.41924,-3.05232,-0.555271,1.28214,0.193921,0.0867106,0.0867106,593,595,596,0,0,-15.3691,-15.3691,0,0,0,0
-3.05232,-0.555271,1.28214,-3.13805,-0.618745,1.17551,0.150827,0.0856765,0.0856765,594,597,-10,0,0,-15.1858,-15.1858,0,0,0,0
-3.05232,-0.555271,1.28214,-2.77493,-0.724354,1.12106,0.362601,0.0284588,0.0284588,594,710,-10,0,0,-5.04419,-5.04419,0,0,0,0
-3.13805,-0.618745,1.17551,-3.22378,-0.68222,1.06888,0.150827,0.0856669,0.0856669,595,598,-10,0,0,-15.1841,-15.1841,0,0,0,0
-3.22378,-0.68222,1.06888,-3.33809,-0.766853,0.92671,0.201103,0.0856415,0.0856415,597,599,600,0,0,-15.1796,-15.1796,0,0,0,0
-3.33809,-0.766853,0.92671,-3.41363,-0.839007,0.811167,0.155765,0.0844696,0.0844696,598,601,602,0,0,-14.9718,-14.9718,0,0,0,0
-3.33809,-0.766853,0.92671,-3.5563,-0.789545,1.03557,0.244908,0.0294085,0.0294085,598,708,-10,0,0,-5.21252,-5.21252,0,0,0,0
-3.41363,-0.839007,0.811167,-3.50872,-1.07318,0.676999,0.286143,0.079134,0.079134,599,603,-10,0,0,-14.0261,-14.0261,0,0,0,0
-3.41363,-0.839007,0.811167,-3.55876,-0.626372,0.49645,0.406598,0.0474965,0.0474965,599,690,691,0,0,-8.41854,-8.41854,0,0,0,0
-3.50872,-1.07318,0.676999,-3.60381,-1.30735,0.542832,0.286143,0.0790863,0.0790863,601,604,605,0,0,-14.0177,-14.0177,0,0,0,0
-3.60381,-1.30735,0.542832,-3.63144,-1.34692,0.525502,0.0512836,0.0774339,0.0774339,603,606,607,0,0,-13.7248,-13.7248,0,0,0,0
-3.60381,-1.30735,0.542832,-3.46224,-1.37665,0.401386,0.211779,0.0311971,0.0311971,603,686,-10,0,0,-5.52954,-5.52954,0,0,0,0
-3.63144,-1.34692,0.525502,-3.66269,-1.36733,0.493624,0.0490853,0.0686248,0.0686248,604,608,-10,0,0,-12.1634,-12.1634,0,0,0,0
-3.63144,-1.34692,0.525502,-3.6342,-1.50667,0.577674,0.168075,0.0520623,0.0520623,604,670,-10,0,0,-9.2278,-9.2278,0,0,0,0
-3.66269,-1.36733,0.493624,-3.69136,-1.40749,0.406774,0.0998892,0.0683912,0.0683912,606,609,-10,0,0,-12.122,-12.122,0,0,0,0
-3.69136,-1.40749,0.406774,-3.75826,-1.50121,0.204125,0.233075,0.0683765,0.0683765,608,610,-10,0,0,-12.1194,-12.1194,0,0,0,0
-3.75826,-1.50121,0.204125,-3.82197,-1.59046,0.0111252,0.221976,0.0683414,0.0683414,609,611,-10,0,0,-12.1132,-12.1132,0,0,0,0
-3.82197,-1.59046,0.0111252,-3.89023,-1.68608,-0.19566,0.237831,0.0683225,0.0683225,610,612,-10,0,0,-12.1098,-12.1098,0,0,0,0
-3.89023,-1.68608,-0.19566,-3.94531,-1.7684,-0.322456,0.160895,0.0682836,0.0682836,611,613,-10,0,0,-12.103,-12.103,0,0,0,0
-3.94531,-1.7684,-0.322456,-3.95908,-1.78898,-0.354154,0.0402238,0.0682597,0.0682597,612,614,-10,0,0,-12.0987,-12.0987,0,0,0,0
-3.95908,-1.78898,-0.354154,-3.98859,-1.83307,-0.422081,0.0861939,0.0682103,0.0682103,613,615,-10,0,0,-12.09,-12.09,0,0,0,0
-3.98859,-1.83307,-0.422081,-3.99492,-1.88008,-0.671756,0.25414,0.067699,0.067699,614,616,-10,0,0,-11.9993,-11.9993,0,0,0,0
-3.99492,-1.88008,-0.671756,-3.9965,-1.89183,-0.734174,0.063535,0.067634,0.067634,615,617,-10,0,0,-11.9878,-11.9878,0,0,0,0
-3.9965,-1.89183,-0.734174,-4.0044,-1.95059,-1.04627,0.317675,0.067506,0.067506,616,618,-10,0,0,-11.9651,-11.9651,0,0,0,0
-4.0044,-1.95059,-1.04627,-4.00835,-1.97997,-1.20231,0.158837,0.0671576,0.0671576,617,619,-10,0,0,-11.9034,-11.9034,0,0,0,0
-4.00835,-1.97997,-1.20231,-4.0181,-1.99313,-1.27695,0.0764098,0.0670498,0.0670498,618,620,621,0,0,-11.8843,-11.8843,0,0,0,0
-4.0181,-1.99313,-1.27695,-4.02834,-1.9338,-1.78789,0.514476,0.050143,0.050143,619,622,-10,0,0,-8.88762,-8.88762,0,0,0,0
-4.0181,-1.99313,-1.27695,-3.98733,-2.09071,-1.31386,0.108774,0.0559726,0.0559726,619,641,-10,0,0,-9.92089,-9.92089,0,0,0,0
-4.02834,-1.9338,-1.78789,-4.04677,-1.94046,-1.85646,0.0713165,0.0475704,0.0475704,620,623,-10,0,0,-8.43163,-8.43163,0,0,0,0
-4.04677,-1.94046,-1.85646,-4.07441,-1.95046,-1.95932,0.106975,0.0475317,0.0475317,622,624,625,0,0,-8.42477,-8.42477,0,0,0,0
-4.07441,-1.95046,-1.95932,-4.06338,-2.01475,-2.06482,0.124039,0.0335673,0.0335673,623,626,-10,0,0,-5.94965,-5.94965,0,0,0,0
-4.07441,-1.95046,-1.95932,-4.08384,-1.9117,-2.03391,0.0845848,0.0411272,0.0411272,623,629,-10,0,0,-7.28961,-7.28961,0,0,0,0
-4.06338,-2.01475,-2.06482,-4.04684,-2.11119,-2.22307,0.186058,0.0334874,0.0334874,624,627,-10,0,0,-5.93549,-5.93549,0,0,0,0
-4.04684,-2.11119,-2.22307,-4.02872,-2.13507,-2.26296,0.0498991,0.0320319,0.0320319,626,628,-10,0,0,-5.67751,-5.67751,0,0,0,0
-4.02872,-2.13507,-2.26296,-3.95626,-2.23061,-2.42252,0.199597,0.0319563,0.0319563,627,-10,-10,0,0,-5.66411,-5.66411,0,0,0,0
-4.08384,-1.9117,-2.03391,-4.12955,-1.71725,-2.39916,0.416303,0.0407679,0.0407679,625,630,-10,0,0,-7.22592,-7.22592,0,0,0,0
-4.12955,-1.71725,-2.39916,-4.15697,-1.60058,-2.61831,0.249782,0.0403718,0.0403718,629,631,-10,0,0,-7.15572,-7.15572,0,0,0,0
-4.15697,-1.60058,-2.61831,-4.16001,-1.58762,-2.64266,0.0277536,0.0403125,0.0403125,630,632,-10,0,0,-7.1452,-7.1452,0,0,0,0
-4.16001,-1.58762,-2.64266,-4.16876,-1.56288,-2.70521,0.0678217,0.0402031,0.0402031,631,633,-10,0,0,-7.12581,-7.12581,0,0,0,0
-4.16876,-1.56288,-2.70521,-4.19835,-1.48745,-2.8004,0.125014,0.0384726,0.0384726,632,634,-10,0,0,-6.81909,-6.81909,0,0,0,0
-4.19835,-1.48745,-2.8004,-4.20574,-1.46859,-2.8242,0.0312534,0.0383995,0.0383995,633,635,-10,0,0,-6.80613,-6.80613,0,0,0,0
-4.20574,-1.46859,-2.8242,-4.2304,-1.40572,-2.90353,0.104178,0.038142,0.038142,634,636,-10,0,0,-6.76049,-6.76049,0,0,0,0
-4.2304,-1.40572,-2.90353,-4.21118,-1.38077,-2.99198,0.0938936,0.0342119,0.0342119,635,637,-10,0,0,-6.0639,-6.0639,0,0,0,0
-4.21118,-1.38077,-2.99198,-4.18234,-1.34333,-3.12466,0.14084,0.0341427,0.0341427,636,638,-10,0,0,-6.05164,-6.05164,0,0,0,0
-4.18234,-1.34333,-3.12466,-4.16175,-1.31659,-3.21942,0.1006,0.0339104,0.0339104,637,639,-10,0,0,-6.01046,-6.01046,0,0,0,0
-4.16175,-1.31659,-3.21942,-4.13232,-1.27839,-3.35481,0.143715,0.0335855,0.0335855,638,640,-10,0,0,-5.95287,-5.95287,0,0,0,0
-4.13232,-1.27839,-3.35481,-4.12164,-1.26234,-3.398,0.0473033,0.0334748,0.0334748,639,-10,-10,0,0,-5.93325,-5.93325,0,0,0,0
-3.98733,-2.09071,-1.31386,-3.94116,-2.23708,-1.36923,0.163161,0.0559325,0.0559325,621,642,-10,0,0,-9.91378,-9.91378,0,0,0,0
-3.94116,-2.23708,-1.36923,-3.93262,-2.26419,-1.37948,0.030215,0.0558806,0.0558806,641,643,-10,0,0,-9.90458,-9.90458,0,0,0,0
-3.93262,-2.26419,-1.37948,-3.86423,-2.48103,-1.46151,0.24172,0.0558144,0.0558144,642,644,-10,0,0,-9.89284,-9.89284,0,0,0,0
-3.86423,-2.48103,-1.46151,-3.84713,-2.53525,-1.48202,0.0604301,0.0557917,0.0557917,643,645,646,0,0,-9.88882,-9.88882,0,0,0,0
-3.84713,-2.53525,-1.48202,-3.86724,-2.79582,-1.60347,0.288188,0.0472369,0.0472369,644,647,-10,0,0,-8.37252,-8.37252,0,0,0,0
-3.84713,-2.53525,-1.48202,-3.60934,-2.59574,-1.48953,0.245476,0.0408691,0.0408691,644,658,-10,0,0,-7.24386,-7.24386,0,0,0,0
-3.86724,-2.79582,-1.60347,-3.88065,-2.96954,-1.68443,0.192125,0.047121,0.047121,645,648,-10,0,0,-8.35198,-8.35198,0,0,0,0
-3.88065,-2.96954,-1.68443,-3.81751,-3.23731,-1.9368,0.373333,0.0441175,0.0441175,647,649,650,0,0,-7.81962,-7.81962,0,0,0,0
-3.81751,-3.23731,-1.9368,-3.79544,-3.26345,-1.95139,0.0371946,0.0323423,0.0323423,648,651,-10,0,0,-5.73252,-5.73252,0,0,0,0
-3.81751,-3.23731,-1.9368,-3.92604,-3.31929,-2.14988,0.25279,0.037334,0.037334,648,653,-10,0,0,-6.61728,-6.61728,0,0,0,0
-3.79544,-3.26345,-1.95139,-3.72634,-3.33705,-1.99945,0.111808,0.0322367,0.0322367,649,652,-10,0,0,-5.71381,-5.71381,0,0,0,0
-3.72634,-3.33705,-1.99945,-3.62269,-3.44744,-2.07154,0.167712,0.0321167,0.0321167,651,-10,-10,0,0,-5.69254,-5.69254,0,0,0,0
-3.92604,-3.31929,-2.14988,-4.00707,-3.3805,-2.30898,0.18875,0.0372047,0.0372047,650,654,-10,0,0,-6.59436,-6.59436,0,0,0,0
-4.00707,-3.3805,-2.30898,-4.12861,-3.47232,-2.54764,0.283125,0.0371119,0.0371119,653,655,-10,0,0,-6.57791,-6.57791,0,0,0,0
-4.12861,-3.47232,-2.54764,-4.17926,-3.51058,-2.64707,0.117969,0.036773,0.036773,654,656,-10,0,0,-6.51784,-6.51784,0,0,0,0
-4.17926,-3.51058,-2.64707,-4.18756,-3.51607,-2.6628,0.0186104,0.0365679,0.0365679,655,657,-10,0,0,-6.48149,-6.48149,0,0,0,0
-4.18756,-3.51607,-2.6628,-4.26232,-3.56546,-2.80431,0.167494,0.0361511,0.0361511,656,-10,-10,0,0,-6.40762,-6.40762,0,0,0,0
-3.60934,-2.59574,-1.48953,-3.58292,-2.60246,-1.49036,0.0272751,0.0408134,0.0408134,646,659,-10,0,0,-7.23399,-7.23399,0,0,0,0
-3.58292,-2.60246,-1.49036,-3.40678,-2.64727,-1.49592,0.181834,0.0407147,0.0407147,658,660,-10,0,0,-7.21649,-7.21649,0,0,0,0
-3.40678,-2.64727,-1.49592,-3.34807,-2.66221,-1.49777,0.0606113,0.0406627,0.0406627,659,661,-10,0,0,-7.20728,-7.20728,0,0,0,0
-3.34807,-2.66221,-1.49777,-3.11322,-2.72195,-1.50519,0.242445,0.0405863,0.0405863,660,662,-10,0,0,-7.19373,-7.19373,0,0,0,0
-3.11322,-2.72195,-1.50519,-3.09327,-2.7322,-1.50716,0.0225195,0.0398209,0.0398209,661,663,-10,0,0,-7.05807,-7.05807,0,0,0,0
-3.09327,-2.7322,-1.50716,-2.91368,-2.82446,-1.52489,0.202675,0.0395564,0.0395564,662,664,-10,0,0,-7.01119,-7.01119,0,0,0,0
-2.91368,-2.82446,-1.52489,-2.78065,-2.89279,-1.53802,0.15013,0.0388023,0.0388023,663,665,-10,0,0,-6.87753,-6.87753,0,0,0,0
-2.78065,-2.89279,-1.53802,-2.53902,-2.91941,-1.53198,0.243165,0.0387233,0.0387233,664,666,-10,0,0,-6.86353,-6.86353,0,0,0,0
-2.53902,-2.91941,-1.53198,-2.51923,-2.92349,-1.52491,0.0214137,0.0384739,0.0384739,665,667,-10,0,0,-6.81932,-6.81932,0,0,0,0
-2.51923,-2.92349,-1.52491,-2.37109,-3.10802,-1.56696,0.240334,0.0367756,0.0367756,666,668,-10,0,0,-6.51831,-6.51831,0,0,0,0
-2.37109,-3.10802,-1.56696,-2.33159,-3.15722,-1.57818,0.064089,0.0367057,0.0367057,667,669,-10,0,0,-6.50592,-6.50592,0,0,0,0
-2.33159,-3.15722,-1.57818,-2.27234,-3.23103,-1.595,0.0961335,0.0364939,0.0364939,668,-10,-10,0,0,-6.46838,-6.46838,0,0,0,0
-3.6342,-1.50667,0.577674,-3.63604,-1.61317,0.612456,0.11205,0.0520341,0.0520341,607,671,-10,0,0,-9.2228,-9.2228,0,0,0,0
-3.63604,-1.61317,0.612456,-3.6388,-1.77291,0.664628,0.168075,0.0519747,0.0519747,670,672,-10,0,0,-9.21228,-9.21228,0,0,0,0
-3.6388,-1.77291,0.664628,-3.64063,-1.87941,0.699409,0.11205,0.0519432,0.0519432,671,673,-10,0,0,-9.20669,-9.20669,0,0,0,0
-3.64063,-1.87941,0.699409,-3.60184,-2.01842,0.708134,0.144586,0.0500788,0.0500788,672,674,-10,0,0,-8.87624,-8.87624,0,0,0,0
-3.60184,-2.01842,0.708134,-3.58521,-2.078,0.711874,0.0619653,0.0500373,0.0500373,673,675,-10,0,0,-8.86888,-8.86888,0,0,0,0
-3.58521,-2.078,0.711874,-3.51279,-2.33748,0.728161,0.269893,0.0499488,0.0499488,674,676,-10,0,0,-8.85319,-8.85319,0,0,0,0
-3.51279,-2.33748,0.728161,-3.49469,-2.40236,0.732233,0.0674733,0.0498573,0.0498573,675,677,-10,0,0,-8.83698,-8.83698,0,0,0,0
-3.49469,-2.40236,0.732233,-3.45589,-2.54137,0.740958,0.144586,0.0498248,0.0498248,676,678,-10,0,0,-8.83122,-8.83122,0,0,0,0
-3.45589,-2.54137,0.740958,-3.40575,-2.78964,0.720042,0.254149,0.0474702,0.0474702,677,679,680,0,0,-8.41387,-8.41387,0,0,0,0
-3.40575,-2.78964,0.720042,-3.37331,-3.02892,0.885728,0.292843,0.0378564,0.0378564,678,681,-10,0,0,-6.70987,-6.70987,0,0,0,0
-3.40575,-2.78964,0.720042,-3.39441,-2.84625,0.675895,0.0726771,0.0374962,0.0374962,678,682,-10,0,0,-6.64603,-6.64603,0,0,0,0
-3.37331,-3.02892,0.885728,-3.2422,-3.32681,1.06548,0.371807,0.0318859,0.0318859,679,-10,-10,0,0,-5.65163,-5.65163,0,0,0,0
-3.39441,-2.84625,0.675895,-3.32296,-3.20287,0.397766,0.457866,0.0371354,0.0371354,680,683,-10,0,0,-6.58208,-6.58208,0,0,0,0
-3.32296,-3.20287,0.397766,-3.3199,-3.21815,0.385846,0.0196228,0.0369942,0.0369942,682,684,-10,0,0,-6.55705,-6.55705,0,0,0,0
